trip_id,start_time,end_time,start_station,end_station,user_type,distance_km,bike_type,temperature_c,rain_mm,trip_duration_min,day,day_type,month
3145,2024-03-20 18:00:00,2024-03-20 18:12:54,Docklands,Richmond,Subscriber,3.21,Electric,18.1,2.1,12.9,Wednesday,Weekday,3
3146,2024-11-02 21:00:00,2024-11-02 21:29:48,St Kilda,Richmond,Subscriber,7.48,Electric,10.3,0.6,29.8,Saturday,Weekend,11
3147,2024-05-08 00:00:00,2024-05-08 00:14:24,Docklands,Richmond,Subscriber,4.67,Electric,14.7,3.2,14.4,Wednesday,Weekday,5
3148,2024-01-17 22:00:00,2024-01-17 22:19:42,CBD Central,CBD Central,Casual,7.95,Electric,20.4,1.8,19.7,Wednesday,Weekday,1
3149,2024-01-07 22:00:00,2024-01-07 22:03:18,Carlton,Docklands,Casual,0.88,Standard,16.0,0.4,3.3,Sunday,Weekend,1
3150,2024-01-22 04:00:00,2024-01-22 04:08:48,Richmond,Docklands,Casual,2.55,Electric,17.2,0.8,8.8,Monday,Weekday,1
3151,2024-03-10 05:00:00,2024-03-10 05:03:18,Richmond,Fitzroy,Casual,1.14,Electric,20.3,3.8,3.3,Sunday,Weekend,3
3152,2024-06-01 16:00:00,2024-06-01 16:22:06,Southbank,CBD Central,Subscriber,5.58,Standard,19.3,0.2,22.1,Saturday,Weekend,6
3153,2024-05-25 09:00:00,2024-05-25 09:01:36,Docklands,Fitzroy,Casual,0.6,Electric,31.9,2.3,1.6,Saturday,Weekend,5
3154,2024-01-29 08:00:00,2024-01-29 08:06:06,St Kilda,Fitzroy,Casual,2.31,Standard,31.7,2.5,6.1,Monday,Weekday,1
3155,2024-04-15 04:00:00,2024-04-15 04:20:30,St Kilda,Fitzroy,Subscriber,6.88,Standard,16.1,0.7,20.5,Monday,Weekday,4
3156,2024-03-29 08:00:00,2024-03-29 08:18:12,Docklands,Carlton,Subscriber,5.47,Standard,24.2,1.4,18.2,Friday,Weekday,3
3157,2024-08-07 04:00:00,2024-08-07 04:21:54,CBD Central,Fitzroy,Casual,9.04,Electric,9.7,0.9,21.9,Wednesday,Weekday,8
3158,2024-06-30 13:00:00,2024-06-30 13:07:00,St Kilda,St Kilda,Casual,2.38,Electric,23.6,3.1,7.0,Sunday,Weekend,6
3159,2024-02-26 19:00:00,2024-02-26 19:08:36,Richmond,Southbank,Casual,2.81,Electric,20.9,1.4,8.6,Monday,Weekday,2
3160,2024-04-05 12:00:00,2024-04-05 12:07:12,Southbank,St Kilda,Subscriber,2.79,Electric,12.6,0.2,7.2,Friday,Weekday,4
3161,2024-03-05 02:00:00,2024-03-05 02:07:18,Carlton,St Kilda,Subscriber,2.23,Standard,24.9,2.8,7.3,Tuesday,Weekday,3
3162,2024-05-22 00:00:00,2024-05-22 00:19:12,Fitzroy,Docklands,Subscriber,4.37,Standard,11.8,0.6,19.2,Wednesday,Weekday,5
3163,2024-11-18 14:00:00,2024-11-18 14:03:12,CBD Central,Carlton,Subscriber,0.64,Standard,17.2,3.5,3.2,Monday,Weekday,11
3164,2024-12-30 16:00:00,2024-12-30 16:27:48,St Kilda,Fitzroy,Subscriber,7.92,Standard,18.9,6.8,27.8,Monday,Weekday,12
3165,2024-03-20 07:00:00,2024-03-20 07:21:30,Carlton,Docklands,Subscriber,6.36,Electric,7.9,0.1,21.5,Wednesday,Weekday,3
3166,2024-01-08 06:00:00,2024-01-08 06:02:12,Fitzroy,CBD Central,Subscriber,0.82,Electric,19.0,4.4,2.2,Monday,Weekday,1
3167,2024-04-02 22:00:00,2024-04-02 22:05:12,Docklands,CBD Central,Casual,1.05,Standard,12.6,2.2,5.2,Tuesday,Weekday,4
3168,2024-06-27 15:00:00,2024-06-27 15:12:54,Docklands,Docklands,Subscriber,4.35,Standard,15.5,0.1,12.9,Thursday,Weekday,6
3169,2024-06-22 08:00:00,2024-06-22 08:13:36,Southbank,Southbank,Subscriber,3.29,Electric,17.4,4.7,13.6,Saturday,Weekend,6
3170,2024-10-23 02:00:00,2024-10-23 02:31:54,Fitzroy,Docklands,Casual,12.8,Electric,7.8,2.3,31.9,Wednesday,Weekday,10
3171,2024-05-12 03:00:00,2024-05-12 03:20:12,Docklands,Docklands,Casual,5.74,Electric,15.0,3.9,20.2,Sunday,Weekend,5
3172,2024-03-06 07:00:00,2024-03-06 07:04:00,Docklands,Carlton,Subscriber,1.29,Standard,17.0,6.2,4.0,Wednesday,Weekday,3
3173,2024-02-17 23:00:00,2024-02-17 23:00:42,Richmond,CBD Central,Subscriber,0.24,Electric,15.8,1.3,0.7,Saturday,Weekend,2
3174,2024-11-13 11:00:00,2024-11-13 11:20:00,St Kilda,CBD Central,Casual,3.79,Standard,12.3,2.6,20.0,Wednesday,Weekday,11
3175,2024-09-08 09:00:00,2024-09-08 09:11:36,Southbank,Fitzroy,Subscriber,4.39,Electric,9.9,0.7,11.6,Sunday,Weekend,9
3176,2024-12-22 16:00:00,2024-12-22 16:16:06,Carlton,St Kilda,Casual,3.35,Standard,11.9,0.6,16.1,Sunday,Weekend,12
3177,2024-07-25 02:00:00,2024-07-25 02:09:30,Docklands,Docklands,Subscriber,2.53,Standard,6.4,1.3,9.5,Thursday,Weekday,7
3178,2024-12-09 02:00:00,2024-12-09 02:14:36,Richmond,Docklands,Subscriber,4.89,Electric,12.9,1.9,14.6,Monday,Weekday,12
3179,2024-03-20 11:00:00,2024-03-20 11:06:12,CBD Central,Southbank,Casual,1.12,Standard,25.4,2.8,6.2,Wednesday,Weekday,3
3180,2024-05-25 10:00:00,2024-05-25 10:06:54,CBD Central,Richmond,Casual,2.15,Electric,8.7,4.6,6.9,Saturday,Weekend,5
3181,2024-04-15 15:00:00,2024-04-15 15:07:12,Carlton,Richmond,Subscriber,1.94,Standard,23.5,2.8,7.2,Monday,Weekday,4
3182,2024-06-22 21:00:00,2024-06-22 21:21:24,Fitzroy,CBD Central,Subscriber,3.91,Standard,9.9,2.5,21.4,Saturday,Weekend,6
3183,2024-02-23 21:00:00,2024-02-23 21:05:54,Southbank,Southbank,Casual,2.06,Electric,21.0,5.6,5.9,Friday,Weekday,2
3184,2024-07-17 17:00:00,2024-07-17 17:15:48,Richmond,Carlton,Subscriber,4.6,Standard,33.8,4.7,15.8,Wednesday,Weekday,7
3185,2024-07-18 20:00:00,2024-07-18 20:13:30,St Kilda,Fitzroy,Subscriber,3.27,Standard,21.5,1.2,13.5,Thursday,Weekday,7
3186,2024-10-13 07:00:00,2024-10-13 07:53:36,Richmond,Southbank,Casual,10.07,Standard,16.8,0.4,53.6,Sunday,Weekend,10
3187,2024-05-03 20:00:00,2024-05-03 20:05:36,CBD Central,CBD Central,Subscriber,1.7,Electric,17.0,2.7,5.6,Friday,Weekday,5
3188,2024-06-12 10:00:00,2024-06-12 10:25:42,CBD Central,Carlton,Casual,6.24,Electric,23.3,4.6,25.7,Wednesday,Weekday,6
3189,2024-07-27 05:00:00,2024-07-27 05:01:06,Carlton,Docklands,Casual,0.43,Electric,20.4,1.2,1.1,Saturday,Weekend,7
3190,2024-10-20 00:00:00,2024-10-20 00:24:12,Fitzroy,Carlton,Subscriber,7.61,Electric,19.6,3.3,24.2,Sunday,Weekend,10
3191,2024-02-11 08:00:00,2024-02-11 08:07:24,Fitzroy,St Kilda,Subscriber,1.75,Electric,15.2,4.9,7.4,Sunday,Weekend,2
3192,2024-12-04 00:00:00,2024-12-04 00:25:30,Carlton,Southbank,Casual,7.63,Electric,20.0,3.5,25.5,Wednesday,Weekday,12
3193,2024-08-08 07:00:00,2024-08-08 07:16:48,Richmond,CBD Central,Subscriber,5.07,Electric,7.2,1.7,16.8,Thursday,Weekday,8
3194,2024-04-03 08:00:00,2024-04-03 08:18:48,CBD Central,Southbank,Subscriber,6.56,Electric,14.4,0.9,18.8,Wednesday,Weekday,4
3195,2024-03-02 12:00:00,2024-03-02 12:06:12,Richmond,Docklands,Casual,2.42,Electric,28.7,5.5,6.2,Saturday,Weekend,3
3196,2024-09-24 18:00:00,2024-09-24 18:10:06,Richmond,Richmond,Casual,4.1,Electric,23.2,1.7,10.1,Tuesday,Weekday,9
3197,2024-01-17 05:00:00,2024-01-17 05:01:42,Southbank,Docklands,Casual,0.58,Electric,17.2,2.2,1.7,Wednesday,Weekday,1
3198,2024-02-11 15:00:00,2024-02-11 15:05:18,CBD Central,CBD Central,Subscriber,1.6,Standard,11.4,2.6,5.3,Sunday,Weekend,2
3199,2024-03-18 07:00:00,2024-03-18 07:05:18,Fitzroy,St Kilda,Subscriber,1.19,Electric,30.1,4.4,5.3,Monday,Weekday,3
3200,2024-12-04 13:00:00,2024-12-04 13:31:36,St Kilda,Fitzroy,Subscriber,8.46,Electric,14.3,0.1,31.6,Wednesday,Weekday,12
3201,2024-04-25 03:00:00,2024-04-25 03:20:42,Richmond,Carlton,Casual,5.99,Electric,12.3,0.7,20.7,Thursday,Weekday,4
3202,2024-06-01 15:00:00,2024-06-01 16:13:30,CBD Central,Carlton,Subscriber,14.61,Electric,19.0,0.5,73.5,Saturday,Weekend,6
3203,2024-07-26 18:00:00,2024-07-26 18:14:36,Richmond,Docklands,Subscriber,3.36,Electric,14.8,2.6,14.6,Friday,Weekday,7
3204,2024-03-02 17:00:00,2024-03-02 17:20:42,Southbank,Southbank,Subscriber,8.55,Standard,5.9,2.3,20.7,Saturday,Weekend,3
3205,2024-10-29 08:00:00,2024-10-29 08:09:48,Docklands,Richmond,Subscriber,3.5,Electric,9.4,0.2,9.8,Tuesday,Weekday,10
3206,2024-06-04 11:00:00,2024-06-04 11:02:42,CBD Central,Southbank,Subscriber,0.77,Electric,16.8,3.4,2.7,Tuesday,Weekday,6
3207,2024-10-29 14:00:00,2024-10-29 14:08:24,Carlton,St Kilda,Subscriber,1.88,Electric,11.2,0.3,8.4,Tuesday,Weekday,10
3208,2024-01-19 19:00:00,2024-01-19 19:21:42,Docklands,Fitzroy,Casual,6.74,Electric,8.7,1.2,21.7,Friday,Weekday,1
3209,2024-05-08 21:00:00,2024-05-08 21:17:54,Richmond,Southbank,Subscriber,4.01,Standard,9.2,3.6,17.9,Wednesday,Weekday,5
3210,2024-02-06 18:00:00,2024-02-06 18:48:54,Carlton,Carlton,Casual,10.52,Standard,16.9,2.5,48.9,Tuesday,Weekday,2
3211,2024-07-02 16:00:00,2024-07-02 16:19:48,Carlton,Richmond,Casual,3.76,Standard,17.2,1.2,19.8,Tuesday,Weekday,7
3212,2024-06-18 12:00:00,2024-06-18 12:06:24,Carlton,Southbank,Subscriber,1.62,Standard,23.0,1.3,6.4,Tuesday,Weekday,6
3213,2024-05-16 13:00:00,2024-05-16 13:16:00,CBD Central,Richmond,Subscriber,4.84,Electric,10.8,2.7,16.0,Thursday,Weekday,5
3214,2024-12-22 22:00:00,2024-12-22 22:10:12,Fitzroy,Fitzroy,Subscriber,2.1,Standard,16.9,4.9,10.2,Sunday,Weekend,12
3215,2024-11-27 07:00:00,2024-11-27 07:10:54,Richmond,Carlton,Casual,2.37,Standard,14.0,2.3,10.9,Wednesday,Weekday,11
3216,2024-07-14 10:00:00,2024-07-14 10:32:06,Docklands,Richmond,Subscriber,8.5,Electric,21.3,2.4,32.1,Sunday,Weekend,7
3217,2024-07-10 11:00:00,2024-07-10 11:04:00,Southbank,Southbank,Casual,1.17,Electric,18.1,0.6,4.0,Wednesday,Weekday,7
3218,2024-07-08 23:00:00,2024-07-08 23:07:30,Fitzroy,Carlton,Casual,2.67,Standard,20.1,1.0,7.5,Monday,Weekday,7
3219,2024-10-30 19:00:00,2024-10-30 19:11:00,Richmond,Docklands,Casual,3.4,Electric,25.4,5.1,11.0,Wednesday,Weekday,10
3220,2024-12-06 00:00:00,2024-12-06 00:03:36,CBD Central,Docklands,Subscriber,1.15,Standard,19.2,0.4,3.6,Friday,Weekday,12
3221,2024-01-05 16:00:00,2024-01-05 16:08:48,Carlton,St Kilda,Casual,3.0,Electric,24.6,0.6,8.8,Friday,Weekday,1
3222,2024-08-01 19:00:00,2024-08-01 19:15:36,Southbank,Docklands,Casual,4.36,Electric,10.1,0.7,15.6,Thursday,Weekday,8
3223,2024-05-13 05:00:00,2024-05-13 05:10:36,Richmond,Southbank,Subscriber,2.68,Electric,9.2,0.7,10.6,Monday,Weekday,5
3224,2024-01-06 19:00:00,2024-01-06 19:19:12,Docklands,Fitzroy,Subscriber,7.06,Standard,25.9,0.9,19.2,Saturday,Weekend,1
3225,2024-02-29 08:00:00,2024-02-29 08:09:30,Richmond,Carlton,Subscriber,3.54,Standard,19.7,0.6,9.5,Thursday,Weekday,2
3226,2024-05-02 21:00:00,2024-05-02 21:57:48,Fitzroy,Richmond,Subscriber,11.86,Electric,21.6,4.0,57.8,Thursday,Weekday,5
3227,2024-05-12 00:00:00,2024-05-12 00:22:30,St Kilda,CBD Central,Casual,9.11,Standard,25.0,2.7,22.5,Sunday,Weekend,5
3228,2024-12-28 20:00:00,2024-12-28 20:08:18,Fitzroy,Docklands,Subscriber,3.32,Electric,13.5,1.9,8.3,Saturday,Weekend,12
3229,2024-09-08 19:00:00,2024-09-08 19:08:12,Richmond,Docklands,Casual,3.15,Standard,14.3,2.8,8.2,Sunday,Weekend,9
3230,2024-10-18 05:00:00,2024-10-18 05:20:48,Southbank,CBD Central,Casual,5.67,Electric,22.9,1.9,20.8,Friday,Weekday,10
3231,2024-10-28 12:00:00,2024-10-28 12:00:24,Richmond,Richmond,Casual,0.16,Electric,15.9,2.0,0.4,Monday,Weekday,10
3232,2024-09-17 21:00:00,2024-09-17 21:05:24,Richmond,Richmond,Subscriber,1.76,Electric,14.7,3.9,5.4,Tuesday,Weekday,9
3233,2024-02-06 23:00:00,2024-02-06 23:08:18,CBD Central,CBD Central,Subscriber,1.82,Electric,10.4,6.3,8.3,Tuesday,Weekday,2
3234,2024-05-09 08:00:00,2024-05-09 08:30:00,Docklands,Richmond,Casual,10.8,Standard,23.4,1.6,30.0,Thursday,Weekday,5
3235,2024-01-03 01:00:00,2024-01-03 01:07:36,Southbank,Southbank,Subscriber,2.03,Electric,14.7,6.0,7.6,Wednesday,Weekday,1
3236,2024-06-13 15:00:00,2024-06-13 15:08:30,Richmond,Richmond,Subscriber,2.04,Electric,23.3,1.5,8.5,Thursday,Weekday,6
3237,2024-05-28 08:00:00,2024-05-28 08:04:42,Carlton,Carlton,Subscriber,1.81,Electric,21.0,0.1,4.7,Tuesday,Weekday,5
3238,2024-01-01 18:00:00,2024-01-01 18:05:18,Docklands,Richmond,Casual,2.02,Electric,26.4,3.5,5.3,Monday,Weekday,1
3239,2024-07-19 21:00:00,2024-07-19 21:03:54,Fitzroy,Docklands,Casual,1.51,Electric,7.9,2.8,3.9,Friday,Weekday,7
3240,2024-09-21 04:00:00,2024-09-21 04:08:00,Southbank,Fitzroy,Subscriber,3.04,Electric,0.8,0.3,8.0,Saturday,Weekend,9
3241,2024-12-01 18:00:00,2024-12-01 18:23:36,Fitzroy,Southbank,Subscriber,7.19,Electric,28.5,0.2,23.6,Sunday,Weekend,12
3242,2024-04-18 14:00:00,2024-04-18 14:09:12,Richmond,Southbank,Casual,2.96,Electric,24.1,0.9,9.2,Thursday,Weekday,4
3243,2024-11-22 22:00:00,2024-11-22 22:04:36,Fitzroy,Richmond,Subscriber,1.86,Electric,11.9,0.5,4.6,Friday,Weekday,11
3244,2024-12-26 03:00:00,2024-12-26 03:17:36,Fitzroy,Fitzroy,Subscriber,3.51,Electric,13.1,2.1,17.6,Thursday,Weekday,12
3245,2024-09-25 00:00:00,2024-09-25 00:16:36,CBD Central,Fitzroy,Casual,6.12,Electric,18.3,4.1,16.6,Wednesday,Weekday,9
3246,2024-06-05 21:00:00,2024-06-05 21:13:24,Fitzroy,St Kilda,Subscriber,4.01,Electric,16.8,3.6,13.4,Wednesday,Weekday,6
3247,2024-04-11 14:00:00,2024-04-11 14:07:54,Carlton,Fitzroy,Subscriber,3.25,Electric,14.0,1.7,7.9,Thursday,Weekday,4
3248,2024-09-21 22:00:00,2024-09-21 22:06:42,Carlton,Richmond,Subscriber,2.19,Standard,12.9,6.1,6.7,Saturday,Weekend,9
3249,2024-12-12 15:00:00,2024-12-12 15:09:00,Docklands,Richmond,Subscriber,1.87,Standard,15.1,4.0,9.0,Thursday,Weekday,12
3250,2024-09-04 13:00:00,2024-09-04 13:17:30,Richmond,CBD Central,Subscriber,6.47,Standard,21.0,1.6,17.5,Wednesday,Weekday,9
3251,2024-11-14 12:00:00,2024-11-14 12:25:00,St Kilda,Docklands,Subscriber,8.38,Electric,18.1,4.2,25.0,Thursday,Weekday,11
3252,2024-07-21 07:00:00,2024-07-21 08:13:24,Fitzroy,St Kilda,Subscriber,14.97,Electric,15.1,0.3,73.4,Sunday,Weekend,7
3253,2024-09-29 19:00:00,2024-09-29 19:12:12,Fitzroy,Richmond,Subscriber,2.06,Electric,14.0,3.2,12.2,Sunday,Weekend,9
3254,2024-10-26 20:00:00,2024-10-26 20:08:36,Southbank,CBD Central,Casual,2.6,Electric,30.9,2.4,8.6,Saturday,Weekend,10
3255,2024-09-03 07:00:00,2024-09-03 07:13:48,CBD Central,St Kilda,Casual,3.13,Electric,14.5,0.9,13.8,Tuesday,Weekday,9
3256,2024-09-27 01:00:00,2024-09-27 01:03:42,St Kilda,Docklands,Subscriber,1.42,Standard,21.1,4.2,3.7,Friday,Weekday,9
3257,2024-04-25 01:00:00,2024-04-25 01:14:06,Docklands,St Kilda,Casual,3.24,Electric,32.8,0.6,14.1,Thursday,Weekday,4
3258,2024-07-04 16:00:00,2024-07-04 16:02:24,St Kilda,CBD Central,Subscriber,0.81,Standard,22.1,0.7,2.4,Thursday,Weekday,7
3259,2024-09-22 01:00:00,2024-09-22 01:15:06,Fitzroy,Carlton,Subscriber,3.83,Electric,20.8,0.3,15.1,Sunday,Weekend,9
3260,2024-08-25 05:00:00,2024-08-25 05:33:06,Southbank,Richmond,Subscriber,8.41,Electric,25.4,1.1,33.1,Sunday,Weekend,8
3261,2024-08-29 04:00:00,2024-08-29 04:17:24,Richmond,Docklands,Subscriber,3.69,Electric,26.3,0.5,17.4,Thursday,Weekday,8
3262,2024-01-09 09:00:00,2024-01-09 09:06:12,CBD Central,Southbank,Casual,1.82,Electric,17.8,4.7,6.2,Tuesday,Weekday,1
3263,2024-09-13 16:00:00,2024-09-13 16:06:54,Richmond,Docklands,Subscriber,2.16,Standard,10.0,0.9,6.9,Friday,Weekday,9
3264,2024-01-22 13:00:00,2024-01-22 13:04:06,Docklands,Docklands,Subscriber,1.27,Standard,17.1,2.1,4.1,Monday,Weekday,1
3265,2024-11-18 09:00:00,2024-11-18 09:09:00,St Kilda,Docklands,Casual,3.44,Standard,21.5,3.2,9.0,Monday,Weekday,11
3266,2024-03-23 20:00:00,2024-03-23 20:04:12,Docklands,Carlton,Subscriber,1.37,Electric,15.9,0.0,4.2,Saturday,Weekend,3
3267,2024-06-07 10:00:00,2024-06-07 10:03:54,Fitzroy,Richmond,Subscriber,1.38,Electric,16.6,1.4,3.9,Friday,Weekday,6
3268,2024-08-30 00:00:00,2024-08-30 00:06:06,Docklands,CBD Central,Subscriber,1.51,Electric,27.7,0.3,6.1,Friday,Weekday,8
3269,2024-10-25 10:00:00,2024-10-25 10:13:12,Richmond,Richmond,Subscriber,3.6,Electric,22.7,0.7,13.2,Friday,Weekday,10
3270,2024-09-17 01:00:00,2024-09-17 01:15:12,Southbank,Southbank,Subscriber,2.6,Electric,21.5,3.3,15.2,Tuesday,Weekday,9
3271,2024-12-15 23:00:00,2024-12-15 23:45:12,Docklands,CBD Central,Subscriber,8.43,Electric,11.8,1.2,45.2,Sunday,Weekend,12
3272,2024-08-22 17:00:00,2024-08-22 17:04:18,Carlton,St Kilda,Subscriber,1.14,Standard,16.5,1.5,4.3,Thursday,Weekday,8
3273,2024-08-27 19:00:00,2024-08-27 19:40:24,Southbank,St Kilda,Subscriber,8.86,Electric,20.3,1.3,40.4,Tuesday,Weekday,8
3274,2024-09-19 21:00:00,2024-09-19 21:22:12,St Kilda,St Kilda,Casual,8.2,Electric,21.9,1.1,22.2,Thursday,Weekday,9
3275,2024-06-20 13:00:00,2024-06-20 13:08:48,CBD Central,CBD Central,Casual,2.97,Electric,27.5,4.4,8.8,Thursday,Weekday,6
3276,2024-12-13 17:00:00,2024-12-13 17:04:54,CBD Central,Fitzroy,Casual,2.01,Electric,22.0,3.7,4.9,Friday,Weekday,12
3277,2024-03-04 06:00:00,2024-03-04 06:05:54,Fitzroy,Carlton,Casual,2.3,Electric,14.8,0.5,5.9,Monday,Weekday,3
3278,2024-09-13 19:00:00,2024-09-13 19:03:12,Fitzroy,Fitzroy,Casual,1.33,Electric,29.3,3.2,3.2,Friday,Weekday,9
3279,2024-04-18 08:00:00,2024-04-18 08:12:36,Carlton,Richmond,Casual,3.25,Electric,16.3,1.2,12.6,Thursday,Weekday,4
3280,2024-04-01 11:00:00,2024-04-01 11:15:00,St Kilda,St Kilda,Subscriber,4.33,Electric,23.5,2.5,15.0,Monday,Weekday,4
3281,2024-05-28 02:00:00,2024-05-28 02:20:24,Richmond,Carlton,Subscriber,5.31,Electric,14.5,0.9,20.4,Tuesday,Weekday,5
3282,2024-04-28 17:00:00,2024-04-28 17:11:18,CBD Central,CBD Central,Subscriber,4.62,Electric,13.3,0.4,11.3,Sunday,Weekend,4
3283,2024-03-13 14:00:00,2024-03-13 14:13:48,CBD Central,St Kilda,Subscriber,3.69,Standard,9.9,0.5,13.8,Wednesday,Weekday,3
3284,2024-02-24 10:00:00,2024-02-24 10:18:42,CBD Central,CBD Central,Casual,3.67,Electric,10.3,2.6,18.7,Saturday,Weekend,2
3285,2024-06-09 09:00:00,2024-06-09 09:04:30,Richmond,Carlton,Subscriber,1.04,Standard,15.2,3.8,4.5,Sunday,Weekend,6
3286,2024-11-09 07:00:00,2024-11-09 07:14:48,CBD Central,CBD Central,Casual,4.04,Electric,25.8,3.6,14.8,Saturday,Weekend,11
3287,2024-06-23 19:00:00,2024-06-23 19:23:18,Docklands,CBD Central,Subscriber,7.38,Standard,19.6,1.0,23.3,Sunday,Weekend,6
3288,2024-08-03 18:00:00,2024-08-03 18:40:18,St Kilda,Southbank,Subscriber,12.94,Standard,7.3,0.2,40.3,Saturday,Weekend,8
3289,2024-04-16 11:00:00,2024-04-16 11:06:36,Southbank,Richmond,Subscriber,2.34,Standard,23.0,3.5,6.6,Tuesday,Weekday,4
3290,2024-04-06 01:00:00,2024-04-06 01:17:42,Southbank,Fitzroy,Subscriber,5.81,Electric,18.0,4.0,17.7,Saturday,Weekend,4
3291,2024-11-13 11:00:00,2024-11-13 11:09:30,Carlton,Fitzroy,Subscriber,2.75,Electric,27.1,2.4,9.5,Wednesday,Weekday,11
3292,2024-04-20 02:00:00,2024-04-20 02:30:42,Docklands,Fitzroy,Subscriber,5.35,Standard,15.0,4.8,30.7,Saturday,Weekend,4
3293,2024-09-24 01:00:00,2024-09-24 01:05:54,CBD Central,Docklands,Subscriber,2.02,Electric,12.6,1.2,5.9,Tuesday,Weekday,9
3294,2024-07-17 05:00:00,2024-07-17 05:12:48,CBD Central,Southbank,Subscriber,2.41,Electric,28.4,0.6,12.8,Wednesday,Weekday,7
3295,2024-05-04 18:00:00,2024-05-04 18:06:12,Fitzroy,St Kilda,Casual,1.77,Electric,24.0,2.4,6.2,Saturday,Weekend,5
3296,2024-12-30 15:00:00,2024-12-30 15:09:54,Fitzroy,St Kilda,Subscriber,3.88,Electric,7.7,1.6,9.9,Monday,Weekday,12
3297,2024-02-22 23:00:00,2024-02-22 23:01:42,Carlton,St Kilda,Subscriber,0.54,Electric,20.2,2.0,1.7,Thursday,Weekday,2
3298,2024-03-16 13:00:00,2024-03-16 13:16:30,CBD Central,Fitzroy,Casual,3.57,Electric,7.8,6.9,16.5,Saturday,Weekend,3
3299,2024-04-12 13:00:00,2024-04-12 13:16:00,Carlton,Richmond,Subscriber,5.9,Electric,23.7,2.2,16.0,Friday,Weekday,4
3300,2024-06-20 16:00:00,2024-06-20 16:01:24,Docklands,Fitzroy,Subscriber,0.35,Electric,11.3,2.1,1.4,Thursday,Weekday,6
3301,2024-09-12 04:00:00,2024-09-12 04:27:36,Southbank,Richmond,Subscriber,8.59,Electric,10.5,0.9,27.6,Thursday,Weekday,9
3302,2024-12-19 03:00:00,2024-12-19 03:01:30,CBD Central,Southbank,Casual,0.49,Standard,26.3,4.2,1.5,Thursday,Weekday,12
3303,2024-07-02 04:00:00,2024-07-02 04:15:48,St Kilda,Richmond,Subscriber,5.51,Standard,20.5,4.0,15.8,Tuesday,Weekday,7
3304,2024-02-04 00:00:00,2024-02-04 00:11:30,Richmond,CBD Central,Subscriber,2.11,Electric,22.4,1.4,11.5,Sunday,Weekend,2
3305,2024-10-31 08:00:00,2024-10-31 08:14:54,Docklands,Fitzroy,Casual,5.66,Standard,15.1,3.3,14.9,Thursday,Weekday,10
3306,2024-11-01 11:00:00,2024-11-01 11:12:42,CBD Central,St Kilda,Subscriber,2.48,Electric,17.5,3.5,12.7,Friday,Weekday,11
3307,2024-01-04 10:00:00,2024-01-04 10:25:54,Richmond,CBD Central,Casual,4.93,Standard,27.4,2.5,25.9,Thursday,Weekday,1
3308,2024-03-21 00:00:00,2024-03-21 00:08:24,St Kilda,Fitzroy,Subscriber,2.36,Electric,19.9,1.5,8.4,Thursday,Weekday,3
3309,2024-11-21 17:00:00,2024-11-21 17:06:24,Fitzroy,Carlton,Subscriber,1.65,Electric,32.0,4.2,6.4,Thursday,Weekday,11
3310,2024-03-28 05:00:00,2024-03-28 05:09:06,Carlton,Docklands,Casual,1.64,Standard,16.8,0.2,9.1,Thursday,Weekday,3
3311,2024-10-21 15:00:00,2024-10-21 15:24:18,Fitzroy,Fitzroy,Subscriber,5.05,Standard,23.8,3.3,24.3,Monday,Weekday,10
3312,2024-11-27 23:00:00,2024-11-27 23:08:42,Southbank,Carlton,Casual,2.41,Standard,24.7,3.0,8.7,Wednesday,Weekday,11
3313,2024-12-14 15:00:00,2024-12-14 15:13:12,Fitzroy,Southbank,Casual,4.93,Electric,19.2,1.8,13.2,Saturday,Weekend,12
3314,2024-08-08 05:00:00,2024-08-08 05:26:42,CBD Central,Carlton,Subscriber,5.26,Electric,26.2,0.7,26.7,Thursday,Weekday,8
3315,2024-07-24 17:00:00,2024-07-24 17:27:24,St Kilda,Southbank,Casual,5.28,Electric,14.8,1.0,27.4,Wednesday,Weekday,7
3316,2024-01-16 09:00:00,2024-01-16 09:05:00,Fitzroy,Fitzroy,Subscriber,1.84,Standard,23.2,2.5,5.0,Tuesday,Weekday,1
3317,2024-03-16 18:00:00,2024-03-16 18:07:18,CBD Central,Southbank,Casual,2.11,Electric,11.8,2.0,7.3,Saturday,Weekend,3
3318,2024-03-28 13:00:00,2024-03-28 13:20:36,Southbank,Carlton,Subscriber,5.28,Standard,10.4,1.4,20.6,Thursday,Weekday,3
3319,2024-05-25 10:00:00,2024-05-25 10:02:24,Richmond,Richmond,Subscriber,0.69,Electric,18.2,3.8,2.4,Saturday,Weekend,5
3320,2024-03-15 03:00:00,2024-03-15 03:18:54,St Kilda,Docklands,Subscriber,5.08,Standard,17.2,3.8,18.9,Friday,Weekday,3
3321,2024-11-15 18:00:00,2024-11-15 18:19:42,Fitzroy,CBD Central,Subscriber,7.14,Electric,11.4,1.4,19.7,Friday,Weekday,11
3322,2024-02-26 20:00:00,2024-02-26 20:15:00,Carlton,CBD Central,Subscriber,2.54,Standard,22.6,0.6,15.0,Monday,Weekday,2
3323,2024-10-30 22:00:00,2024-10-30 22:27:30,Carlton,Docklands,Casual,7.56,Standard,27.4,1.6,27.5,Wednesday,Weekday,10
